task_code,task,paper_key,title,year,doi,sources,record_urls,public_available,public_urls,screening
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2024.06.3284,NODULAR AND ENDOBRONCHIAL SARCOIDOSIS DIAGNOSED VIA ROBOTIC BRONCHOSCOPY,2024,10.1016/j.chest.2024.06.3284,Crossref,https://doi.org/10.1016/j.chest.2024.06.3284,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2023.07.3500,NOVEL APPLICATION OF LARYNGEAL MASK AIRWAY (LMA) TO FACILITATE ACCESS TO SUPERIOR PARATRACHEAL LYMPH NODES DURING ROBOTIC NAVIGATION BRONCHOSCOPY,2023,10.1016/j.chest.2023.07.3500,Crossref,https://doi.org/10.1016/j.chest.2023.07.3500,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1007/s11701-022-01507-5,Novel approaches utilizing robotic navigational bronchoscopy: a single institution experience,2022,10.1007/s11701-022-01507-5,Crossref; OpenAlex,https://doi.org/10.1007/s11701-022-01507-5; https://openalex.org/W4310350945,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1002/rcr2.1176,One-stop-shop: Lung cancer and pheochromocytoma diagnosed by robotic-assisted bronchoscopy and EBUS scope on a single endoscopic event.,2023,10.1002/rcr2.1176,Europe PMC,https://europepmc.org/article/MED/37303308,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC10252916/,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1136/thorax-2025-btsabstracts.394,P213 Impact of nodule size on diagnostic yield in shape-sensing robotic-assisted bronchoscopy,2025,10.1136/thorax-2025-btsabstracts.394,Crossref,https://doi.org/10.1136/thorax-2025-btsabstracts.394,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1136/thorax-2025-btsabstracts.395,P214 Impact of procedural experience on radiation exposure in robotic-assisted bronchoscopy,2025,10.1136/thorax-2025-btsabstracts.395,Crossref,https://doi.org/10.1136/thorax-2025-btsabstracts.395,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.3390/mi14050969,Path Planning and Navigation of Miniature Serpentine Robot for Bronchoscopy Application,2023,10.3390/mi14050969,Europe PMC; OpenAlex,https://europepmc.org/article/MED/37241594; https://openalex.org/W4367678780,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC10223278/; https://www.mdpi.com/2072-666X/14/5/969/pdf?version=1683190115,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.3390/diseases14050169,Predicting Diagnostic Success and Procedural Efficiency in Robotic Bronchoscopy Using Machine Learning.,2026,10.3390/diseases14050169,Europe PMC,https://europepmc.org/article/MED/42187881,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC13205153/,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1164/ajrccm-conference.2024.209.1_meetingabstracts.a4612,Pulmonary Amyloidoma Diagnosed With Robotic Bronchoscopy,2024,10.1164/ajrccm-conference.2024.209.1_meetingabstracts.a4612,Crossref,https://doi.org/10.1164/ajrccm-conference.2024.209.1_meetingabstracts.a4612,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2020.08.1364,RARE CASE OF PULMONARY SPINDLE CELL SARCOMA DIAGNOSED WITH ROBOTIC ASSISTED BRONCHOSCOPY,2020,10.1016/j.chest.2020.08.1364,Crossref,https://doi.org/10.1016/j.chest.2020.08.1364,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1007/978-3-031-80466-3_16,Robotic-Assisted Bronchoscopy,2026,10.1007/978-3-031-80466-3_16,Crossref,https://doi.org/10.1007/978-3-031-80466-3_16,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2022.08.1729,ROBOTIC-ASSISTED BRONCHOSCOPY: A POTENTIAL NEW TOOL FOR CAVITARY PULMONARY LESIONS,2022,10.1016/j.chest.2022.08.1729,Crossref,https://doi.org/10.1016/j.chest.2022.08.1729,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1111/resp.14385,Robotic‐assisted bronchoscopy approaches for peripheral pulmonary lesions,2022,10.1111/resp.14385,Crossref,https://doi.org/10.1111/resp.14385,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.3791/66868,Robotic-assisted Bronchoscopy Combined with Multimodal Imaging for Targeted Lung Cryobiopsies,2024,10.3791/66868,Crossref,https://doi.org/10.3791/66868,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.2147/copd.s552360,Robotic-Assisted Bronchoscopy for Volume Reduction of Giant Emphysematous Bulla: A Case Report.,2025,10.2147/copd.s552360,Europe PMC,https://europepmc.org/article/MED/41458199,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC12742295/,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1183/13993003.congress-2025.pa821,Robotic assisted bronchoscopy in the Netherlands: diagnostic yield of shape sensing robotic-assisted bronchoscopy combined with CBCT compared to CBCT-based navigation bronchoscopy alone using a passive catheter-based approach-Preliminary results,2025,10.1183/13993003.congress-2025.pa821,Crossref,https://doi.org/10.1183/13993003.congress-2025.pa821,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1159/000522516,Robotic Assisted Bronchoscopy: The Ultimate Solution for Peripheral Pulmonary Nodules?,2022,10.1159/000522516,Europe PMC,https://europepmc.org/article/MED/35320806,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC9153350/,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1097/lbr.0000000000000965,Robotic-assisted Navigation Bronchoscopy: A Meta-Analysis of Diagnostic Yield and Complications: Erratum.,2024,10.1097/lbr.0000000000000965,Crossref; Europe PMC,https://doi.org/10.1097/lbr.0000000000000965; https://europepmc.org/article/MED/38567395,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1183/13993003.congress-2022.3056,Robotic-assisted navigation bronchoscopy with needle-based confocal laser endomicroscopy (nCLE) for real-time lung cancer detection,2022,10.1183/13993003.congress-2022.3056,Crossref,https://doi.org/10.1183/13993003.congress-2022.3056,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1080/10463356.2019.1573071,Robotic Bronchoscopy,2019,10.1080/10463356.2019.1573071,Crossref,https://doi.org/10.1080/10463356.2019.1573071,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2019.08.1538,ROBOTIC BRONCHOSCOPY: AN INITIAL EXPERIENCE AT A TERTIARY CENTER,2019,10.1016/j.chest.2019.08.1538,Crossref,https://doi.org/10.1016/j.chest.2019.08.1538,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2021.04.075,Robotic Bronchoscopy for Diagnosing Peripheral Lung Lesions,2021,10.1016/j.chest.2021.04.075,Crossref; OpenAlex,https://doi.org/10.1016/j.chest.2021.04.075; https://openalex.org/W3197368064,yes,http://journal.chestnet.org/article/S0012369221010734/pdf,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1093/annalsats/aaoag214,Robotic Bronchoscopy for Multiple Pulmonary Nodules: Mitigating the Oversimplification Bias,2026,10.1093/annalsats/aaoag214,Crossref,https://doi.org/10.1093/annalsats/aaoag214,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1002/ppul.71396,Robotic Bronchoscopy in Children. Pushing the Boundaries of Airway Size and Robotic Bronchoscopy,2025,10.1002/ppul.71396,Crossref,https://doi.org/10.1002/ppul.71396,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.21037/jtd-20-3088,Robotic bronchoscopy: is it classic?,2021,10.21037/jtd-20-3088,Crossref; Europe PMC; OpenAlex,https://doi.org/10.21037/jtd-20-3088; https://europepmc.org/article/MED/33569221; https://openalex.org/W3119633079,yes,https://jtd.amegroups.com/article/viewFile/48017/pdf; https://pmc.ncbi.nlm.nih.gov/articles/PMC7867816/,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2021.07.1811,ROBOTIC BRONCHOSCOPY: OUR FIRST 100 NODULES,2021,10.1016/j.chest.2021.07.1811,Crossref,https://doi.org/10.1016/j.chest.2021.07.1811,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1183/13993003.congress-2025.pa1950,Robotic ION bronchoscopy: insights from our initial experience,2025,10.1183/13993003.congress-2025.pa1950,Crossref,https://doi.org/10.1183/13993003.congress-2025.pa1950,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1159/000522515,Robotic Navigational Bronchoscopy Combined with Needle-Based Confocal Laser Endomicroscopy: Case Report of a Novel Approach to Diagnose Small Lung Nodules,2022,10.1159/000522515,Crossref; OpenAlex,https://doi.org/10.1159/000522515; https://openalex.org/W4220965264,yes,https://karger.com/res/article-pdf/101/5/494/3980004/000522515.pdf,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2021.07.1812,ROBOTIC NAVIGATION BRONCHOSCOPY USING THE ION PLATFORM: A NEW ERA IN PROVING BENIGN DISEASE,2021,10.1016/j.chest.2021.07.1812,Crossref; OpenAlex,https://doi.org/10.1016/j.chest.2021.07.1812; https://openalex.org/W3205411610,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2023.07.3399,SHAPE-SENSING ROBOTIC-ASSISTED BRONCHOSCOPY AND ROBOTIC SEGMENTECTOMY FACILITATES STAGE-SHIFT IN A COMMUNITY LUNG CANCER SCREENING PROGRAM,2023,10.1016/j.chest.2023.07.3399,Crossref,https://doi.org/10.1016/j.chest.2023.07.3399,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2021.07.1484,SHAPE-SENSING ROBOTIC ASSISTED BRONCHOSCOPY FOR THE DIAGNOSIS OF PERIPHERAL PULMONARY LESIONS,2021,10.1016/j.chest.2021.07.1484,Crossref,https://doi.org/10.1016/j.chest.2021.07.1484,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1002/ppul.26341,Shape‐sensing robotic bronchoscopy in the diagnosis of pulmonary lesions in children,2023,10.1002/ppul.26341,OpenAlex,https://openalex.org/W4318672028,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ppul.26341,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,title:shapesensingroboticbronchoscopywithintegratedmobileconebeamctguidanceforintraoperativelocalizationoflungtumorsusingindocyaninegreen,Shape-Sensing Robotic Bronchoscopy with Integrated Mobile Cone-Beam CT Guidance for Intraoperative Localization of Lung Tumors Using Indocyanine Green,2026,,Europe PMC,https://europepmc.org/article/PMC/PMC13297941,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC13297941/,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1136/thorax-2025-224665,"Small nodules, big implications: rethinking diagnostic value in robotic-assisted bronchoscopy",2026,10.1136/thorax-2025-224665,Crossref,https://doi.org/10.1136/thorax-2025-224665,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.31256/hsmr25.11,"Soft Optical Shape-Sensing with Thin-Film Color Tuning for Autonomous
                        Soft Robotic Bronchoscopy Navigation",2025,10.31256/hsmr25.11,Crossref; OpenAlex,https://doi.org/10.31256/hsmr25.11; https://openalex.org/W4410231081,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1109/tbme.2021.3077356,Technical Validation of Multi-Section Robotic Bronchoscope With First Person View Control for Transbronchial Biopsies of Peripheral Lung,2021,10.1109/tbme.2021.3077356,Crossref,https://doi.org/10.1109/tbme.2021.3077356,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.athoracsur.2019.03.032,"Technique, Outcomes With Navigational Bronchoscopy Using Indocyanine Green for Robotic Segmentectomy",2019,10.1016/j.athoracsur.2019.03.032,OpenAlex,https://openalex.org/W2936859610,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1097/lbr.0000000000001075,"The Effectiveness and Safety of Robotic-Assisted Bronchoscopy Across Diverse Patient Heights: A Subset Analysis of a Multicenter, Prospective, Observational Trial.",2026,10.1097/lbr.0000000000001075,Europe PMC,https://europepmc.org/article/MED/42178921,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.rmed.2026.108693,The match 2 study: Robotic assisted bronchoscopy with integrated imaging with assessment of digital tomosynthesis (DT) and augmented fluoroscopy (AF): Three-Dimensional accuracy as confirmed by cone beam computed tomography (CBCT).,2026,10.1016/j.rmed.2026.108693,Europe PMC,https://europepmc.org/article/MED/41620189,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.5090/jcs.2025s1.s6-8,Thoracic Surgery Applications of Robotic Bronchoscopy,2025,10.5090/jcs.2025s1.s6-8,Crossref,https://doi.org/10.5090/jcs.2025s1.s6-8,no_location_identified,,precision automated title candidate; manual verification pending
A4,机器人支气管镜观察/导航,doi:10.1016/j.chest.2022.08.2165,"""TOOL-IN-LESION” ACCURACY OF GALAXY SYSTEM: ROBOTIC-ASSISTED, ELECTROMAGNETIC NAVIGATION BRONCHOSCOPY WITH INTEGRATED TOOL-IN-LESION-TOMOSYNTHESIS TECHNOLOGY: THE MATCH STUDY",2022,10.1016/j.chest.2022.08.2165,Crossref; OpenAlex,https://doi.org/10.1016/j.chest.2022.08.2165; https://openalex.org/W4304148419,no_location_identified,,precision automated title candidate; manual verification pending
